WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2019-01-05,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,1617.0,Demonstrations,1326,-2.2144,119.3808
2019-02-09,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,11279.0,Demonstrations,1326,-2.2144,119.3808
2019-04-06,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,58.0,Demonstrations,1326,-2.2144,119.3808
2019-05-18,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,11279.0,Demonstrations,1326,-2.2144,119.3808
2019-06-08,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,11279.0,Demonstrations,1326,-2.2144,119.3808
2019-06-29,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,11689.0,Demonstrations,1326,-2.2144,119.3808
2019-07-27,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,2,0,3788.0,Demonstrations,1326,-2.2144,119.3808
2019-08-17,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,720.0,Demonstrations,1326,-2.2144,119.3808
2019-08-31,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,11279.0,Demonstrations,1326,-2.2144,119.3808
2019-09-07,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,58.0,Demonstrations,1326,-2.2144,119.3808
2019-09-14,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,20932.0,Demonstrations,1326,-2.2144,119.3808
2019-09-21,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,2,0,58.0,Demonstrations,1326,-2.2144,119.3808
2019-09-28,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,1617.0,Demonstrations,1326,-2.2144,119.3808
2019-10-05,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,58.0,Demonstrations,1326,-2.2144,119.3808
2019-10-12,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,720.0,Demonstrations,1326,-2.2144,119.3808
2019-10-26,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,2,0,32211.0,Demonstrations,1326,-2.2144,119.3808
2020-02-01,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,4055.0,Demonstrations,1326,-2.2144,119.3808
2020-02-08,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,1741.0,Demonstrations,1326,-2.2144,119.3808
2020-02-15,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,9074.0,Demonstrations,1326,-2.2144,119.3808
2020-02-22,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,14988.0,Demonstrations,1326,-2.2144,119.3808
2020-03-07,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,2,0,19043.0,Demonstrations,1326,-2.2144,119.3808
2020-03-14,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,59.0,Demonstrations,1326,-2.2144,119.3808
2020-04-25,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,18.0,Demonstrations,1326,-2.2144,119.3808
2020-06-20,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,2,0,22944.0,Demonstrations,1326,-2.2144,119.3808
2020-06-27,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,4,0,36829.0,Demonstrations,1326,-2.2144,119.3808
2020-07-25,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,726.0,Demonstrations,1326,-2.2144,119.3808
2020-08-01,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,11798.0,Demonstrations,1326,-2.2144,119.3808
2020-08-08,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,3707.0,Demonstrations,1326,-2.2144,119.3808
2020-08-15,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,2,0,11857.0,Demonstrations,1326,-2.2144,119.3808
2020-08-22,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,2,0,9133.0,Demonstrations,1326,-2.2144,119.3808
2020-09-19,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,21127.0,Demonstrations,1326,-2.2144,119.3808
2020-09-26,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,59.0,Demonstrations,1326,-2.2144,119.3808
2020-10-03,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,3,0,839.0,Demonstrations,1326,-2.2144,119.3808
2020-10-10,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,59.0,Demonstrations,1326,-2.2144,119.3808
2020-10-17,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,21127.0,Demonstrations,1326,-2.2144,119.3808
2020-10-31,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,59.0,Demonstrations,1326,-2.2144,119.3808
2020-11-21,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,59.0,Demonstrations,1326,-2.2144,119.3808
2020-12-19,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,8121.0,Demonstrations,1326,-2.2144,119.3808
2021-01-09,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,54.0,Demonstrations,1326,-2.2144,119.3808
2021-02-13,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,59.0,Demonstrations,1326,-2.2144,119.3808
2021-03-06,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,9147.0,Demonstrations,1326,-2.2144,119.3808
2021-03-13,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,1756.0,Demonstrations,1326,-2.2144,119.3808
2021-04-03,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,59.0,Demonstrations,1326,-2.2144,119.3808
2021-05-15,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,59.0,Demonstrations,1326,-2.2144,119.3808
2021-05-29,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,2,0,2302.0,Demonstrations,1326,-2.2144,119.3808
2021-08-21,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,1756.0,Demonstrations,1326,-2.2144,119.3808
2021-09-11,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,11891.0,Demonstrations,1326,-2.2144,119.3808
2021-09-18,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,1756.0,Demonstrations,1326,-2.2144,119.3808
2021-09-25,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,2,0,1815.0,Demonstrations,1326,-2.2144,119.3808
2021-10-02,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,2,0,8243.0,Demonstrations,1326,-2.2144,119.3808
2021-10-16,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,59.0,Demonstrations,1326,-2.2144,119.3808
2021-10-23,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,3,0,12261.0,Demonstrations,1326,-2.2144,119.3808
2021-10-30,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,59.0,Demonstrations,1326,-2.2144,119.3808
2021-11-20,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,11891.0,Demonstrations,1326,-2.2144,119.3808
2021-11-27,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,59.0,Demonstrations,1326,-2.2144,119.3808
2021-12-04,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,3,0,3861.0,Demonstrations,1326,-2.2144,119.3808
2021-12-11,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,2,0,59.0,Demonstrations,1326,-2.2144,119.3808
2021-12-18,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,1756.0,Demonstrations,1326,-2.2144,119.3808
2022-01-08,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,2,0,6161.0,Demonstrations,1326,-2.2144,119.3808
2022-01-15,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,353.0,Demonstrations,1326,-2.2144,119.3808
2022-01-29,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,2,0,2178.0,Demonstrations,1326,-2.2144,119.3808
2022-02-05,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,1,0,735.0,Demonstrations,1326,-2.2144,119.3808
2022-02-12,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,2,0,1770.0,Demonstrations,1326,-2.2144,119.3808
2022-02-19,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,3,0,2425.0,Demonstrations,1326,-2.2144,119.3808
2022-02-26,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,4,0,22703.0,Demonstrations,1326,-2.2144,119.3808
2022-03-12,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,3,0,13790.0,Demonstrations,1326,-2.2144,119.3808
2022-03-26,Southeast Asia,Indonesia,West Sulawesi,Protests,Peaceful protest,2,0,13731.0,Demonstrations,1326,-2.2144,119.3808
